1.864466599353536758e+00,7.750798490791375173e-01,5.117611820000000478e+01
2.906436736189276004e+00,4.204251965534104296e-01,5.218285900000000055e+01
1.052860624972754566e-01,7.646327116386170131e-01,1.632657509999999945e+01
7.465793022453152128e-01,3.633767368927602881e-01,9.580407769999999346e+01
2.778723917668372678e+00,7.627569105998495136e-01,3.738191599999999681e+01
2.638960110227116296e+00,7.698203676458468259e-01,3.865373629999999849e+01
5.127375166529341000e-01,4.880525769569639127e-01,8.303718879999999558e+01
1.383831243025072544e+00,4.546940214856402540e-01,8.554381150000000389e+01
1.488712781051983125e+00,7.019961651367203626e-01,6.778542029999999841e+01
9.288617961134493228e-01,5.160024485733152311e-01,9.820475500000000579e+01
7.193815139628483291e-01,6.673176852333577713e-01,8.094627879999998754e+01
1.407394292642650813e-01,6.107544822210679847e-01,2.828323549999999642e+01
1.974363457255046583e+00,7.611661053205618366e-01,5.084140039999999772e+01
6.338330024659275530e-01,7.522241729937768628e-01,6.613852789999999970e+01
1.174013114293099846e+00,3.168292871901179919e-01,9.255039179999999988e+01
1.980419810324425933e+00,3.779566424373250744e-01,7.093029629999999486e+01
2.718745718192676186e+00,5.987101650352074644e-01,5.025669260000000094e+01
5.375065299437608024e-01,6.327949916291297772e-01,7.554353530000000205e+01
5.733864260534969892e-01,6.328996881859052515e-01,7.758744449999998949e+01
2.410616374688854258e+00,3.481055124900055975e-01,6.187939490000000120e+01
2.995122297496809693e+00,7.976101227517838899e-01,3.208075860000000290e+01
2.005490417008672921e+00,3.929715318290568082e-01,7.006527930000000026e+01
6.724323419689508530e-01,4.884360966581830499e-01,9.253752779999999234e+01
1.946454090475181697e+00,3.431737492137743595e-01,7.223953050000000076e+01
1.512799210228624291e+00,4.680223980447522636e-01,8.177014359999999726e+01
2.538688903623783633e-01,4.761088221222471994e-01,5.332856990000000508e+01
2.657021222190845577e+00,7.598656537132224553e-01,3.936405029999999527e+01
2.397921968272509474e-01,4.566995713149594738e-01,5.123464489999999927e+01
1.911163811040154759e+00,4.512814482971767571e-01,7.107203920000000608e+01
2.599009857787906608e+00,5.700791240282168104e-01,5.429305160000000541e+01
2.284559548569353726e-02,7.552672812615506270e-01,4.444443249999999956e+00
1.926785903312375758e+00,7.325376623616511873e-01,5.522954860000000110e+01
2.664345298796641615e+00,3.253875051378371519e-01,5.742859490000000022e+01
1.169215835020362748e+00,4.510433070614221496e-01,9.077602929999999049e+01
1.503636744403309411e+00,4.812227445626097722e-01,8.131941809999999293e+01
1.455754994516917256e+00,4.809087775010595367e-01,8.287490190000001178e+01
1.174552360345719082e+00,7.767995654304312714e-01,6.398780679999999421e+01
2.312779110031560670e+00,4.331189742052963809e-01,6.242248229999999865e+01
1.829768503723739670e+00,7.143579779636037852e-01,5.908252190000000326e+01
2.815481192167327507e+00,4.448100190577642943e-01,5.313340260000000370e+01
1.560116801276093312e+00,6.050810547672178519e-01,7.364090829999999244e+01
4.852244700316897807e-01,5.856633063327862931e-01,7.555651709999999355e+01
1.554118963312254742e+00,4.723376188245191343e-01,8.011181519999999523e+01
1.647983766830466212e+00,5.656923835487650543e-01,7.758933070000000498e+01
6.871371150952814144e-01,6.925111031384343363e-01,7.589760179999998968e+01
5.643444773238200929e-01,4.905443576335958844e-01,8.752327590000000157e+01
2.084679096713414115e+00,4.354789747289293800e-01,6.732269809999999666e+01
2.153239680937900413e+00,7.723993256227206228e-01,4.612540489999999949e+01
5.640193483910265204e-01,7.347684797181637251e-01,6.573780309999999361e+01
2.013869282677798633e+00,4.323502921758407003e-01,6.904937909999999590e+01
1.667117283151398510e+00,6.831438758431858105e-01,6.551834820000000548e+01
2.611266145907083391e+00,7.307330412078242299e-01,4.305607760000000184e+01
2.936746126468119833e+00,5.051698075423862733e-01,5.030647539999999651e+01
1.626120905275194373e+00,5.589334572232984577e-01,7.757139290000000642e+01
6.377323876080231990e-02,6.545918346525448905e-01,1.303741079999999997e+01
1.492238179938909060e+00,6.248697996229060081e-01,7.406143470000000661e+01
2.123053489868804711e+00,5.423831222640163041e-01,6.406120039999998994e+01
2.157890185193571675e+00,3.475027100907185362e-01,6.721016149999999811e+01
1.147056584788027855e+00,7.091789091533999834e-01,7.389722009999998420e+01
1.903915172691587943e+00,5.986568193940171589e-01,6.586141469999999742e+01
5.444344441609924035e-01,4.023830669381601721e-01,8.746024190000001397e+01
1.359062273459345604e+00,3.405242518687978670e-01,8.797313320000000658e+01
1.553977404128060957e+00,7.512451681503751200e-01,6.069750160000000960e+01
1.497889610287047812e+00,4.742696613463284749e-01,8.131840959999999541e+01
2.905146444442930687e+00,4.742439729505568136e-01,5.121489320000000589e+01
